Creation , Production started , Production complete , Type
97.07517871905769 , 105.73964985663004 , 107.92715611853387 , 0
102.40025964265391 , 105.53734020790745 , 108.12298178582564 , 0
102.42268266437341 , 108.12298178582564 , 110.44051144772773 , 0
94.54415424257708 , 106.37997765258204 , 110.97427239522878 , 0
103.77663505935571 , 110.44051144772773 , 111.41626283766729 , 0
99.82058038455854 , 107.92715611853387 , 112.88960874860982 , 0
99.46491642438232 , 110.97427239522878 , 114.06941750594947 , 0
106.8327991103854 , 111.41626283766729 , 114.1781597574493 , 0
102.71448346748646 , 112.88960874860982 , 116.17644606262465 , 0
104.63454195537038 , 114.06941750594947 , 117.97759554063671 , 0
116.14686961860758 , 116.14686961860758 , 119.00170717139719 , 0
109.64953089149931 , 114.1781597574493 , 119.20587914055969 , 0
105.39334169891147 , 117.97759554063671 , 119.49936815538126 , 0
102.80461278516682 , 116.17644606262465 , 120.15641055670363 , 0
111.67862054020772 , 119.49936815538126 , 121.00729037322475 , 0
116.82307323337905 , 119.00170717139719 , 122.18552342366216 , 0
107.61327834522537 , 120.15641055670363 , 122.65763971384092 , 0
110.60508176535886 , 119.20587914055969 , 123.06122926527031 , 0
111.71669039563324 , 121.00729037322475 , 123.80774833990486 , 0
111.71188187991534 , 123.06122926527031 , 125.13746471028546 , 0
114.63373040231686 , 123.80774833990486 , 125.32824548001665 , 0
110.05735458827729 , 122.65763971384092 , 125.48930095166993 , 0
113.7377572263094 , 125.13746471028546 , 126.70917841647368 , 0
118.18911918610664 , 122.18552342366216 , 127.06375884670638 , 0
119.73889755726394 , 125.32824548001665 , 127.46588213025731 , 0
113.21763489807182 , 125.48930095166993 , 128.56903902544278 , 0
115.23895936043307 , 126.70917841647368 , 130.00039051237317 , 0
116.438743798415 , 128.56903902544278 , 130.36855346860582 , 0
118.50217058853693 , 127.06375884670638 , 130.58422732325303 , 0
121.06522310526539 , 127.46588213025731 , 131.70042348404408 , 0
122.00749486931385 , 131.70042348404408 , 131.71709015071076 , 0
123.30995259577803 , 130.00039051237317 , 131.74114919257036 , 0
121.22442648925954 , 130.36855346860582 , 134.53565660713593 , 0
118.84967653052004 , 130.58422732325303 , 135.04025742341213 , 0
125.74168943573426 , 131.71709015071076 , 135.2137311530784 , 0
126.02534291912839 , 131.74114919257036 , 136.49622537574 , 0
120.80528499708092 , 135.04025742341213 , 136.88816121775764 , 0
127.85969005770615 , 135.2137311530784 , 136.9425379524167 , 0
128.61419176288544 , 136.49622537574 , 138.02000006198278 , 0
132.7988688055167 , 136.9425379524167 , 138.33903672194407 , 0
125.59182574918998 , 134.53565660713593 , 139.73543606596527 , 0
124.4774517737985 , 136.88816121775764 , 139.77829989717227 , 0
131.52134193722526 , 139.77829989717227 , 141.3414969437167 , 0
135.32192591624647 , 138.33903672194407 , 141.40850404096517 , 0
135.74454510008718 , 138.02000006198278 , 141.41940138901103 , 0
126.28023501511373 , 139.73543606596527 , 141.62890408692408 , 0
138.00196750388582 , 141.40850404096517 , 143.30858658012423 , 0
135.0652801155967 , 141.62890408692408 , 144.0496908716101 , 0
136.6494619757065 , 141.41940138901103 , 144.53951585961337 , 0
136.03765731010614 , 141.3414969437167 , 144.72931916868507 , 0
138.5060336801821 , 143.30858658012423 , 144.87815688068287 , 0
138.03502507202737 , 144.53951585961337 , 146.54787873244805 , 0
138.9662458077868 , 144.72931916868507 , 147.00675566945105 , 0
141.77184599539822 , 147.00675566945105 , 148.18156794785554 , 0
143.26378250233392 , 144.87815688068287 , 148.42564176854376 , 0
145.9548468955975 , 148.18156794785554 , 151.25818326403143 , 0
143.76853792023076 , 148.42564176854376 , 151.92313251377936 , 0
146.9752096120343 , 151.25818326403143 , 152.80897289178031 , 0
153.03171655459735 , 153.03171655459735 , 153.58689834627125 , 0
146.0274685297842 , 151.92313251377936 , 153.59472593581395 , 0
150.92056872936885 , 152.80897289178031 , 156.1653884104836 , 0
153.31290916123405 , 153.58689834627125 , 156.6418658143407 , 0
151.03668513584023 , 153.59472593581395 , 157.10532204971634 , 0
153.39533484533865 , 156.6418658143407 , 157.77188345193028 , 0
153.34801088756348 , 157.10532204971634 , 160.38957261820474 , 0
155.04103474972098 , 157.77188345193028 , 160.97628510813374 , 0
153.63626354872787 , 160.38957261820474 , 163.20644088659213 , 0
156.2698884133367 , 160.97628510813374 , 164.2600004470216 , 0
155.1817503426683 , 163.20644088659213 , 166.15702592613627 , 0
156.78428757177736 , 164.2600004470216 , 166.34294911797295 , 0
156.45703133196594 , 166.15702592613627 , 168.39532587816907 , 0
159.871642870813 , 166.34294911797295 , 168.5634005856509 , 0
161.98834816111201 , 168.5634005856509 , 169.43492118409017 , 0
157.29690434172528 , 168.39532587816907 , 170.37743230767921 , 0
165.96607585256865 , 169.43492118409017 , 171.1607016094955 , 0
165.40961860516623 , 170.37743230767921 , 172.5133979481855 , 0
166.4780492156246 , 172.5133979481855 , 174.02784751681685 , 0
166.73585516444976 , 171.1607016094955 , 174.9394822772017 , 0
170.1881606166454 , 174.02784751681685 , 175.3221967463523 , 0
170.139588184419 , 174.9394822772017 , 176.31880550795196 , 0
170.19050633770067 , 176.31880550795196 , 178.27893125442833 , 0
170.7546280715631 , 175.3221967463523 , 178.88212640175897 , 0
172.21827997009345 , 178.27893125442833 , 179.78490693246 , 0
175.87432754791496 , 178.88212640175897 , 182.8015020366381 , 0
181.10975702302173 , 181.10975702302173 , 183.73198092241063 , 0
178.16424580500853 , 182.8015020366381 , 184.5791083222864 , 0
183.6943691251965 , 184.5791083222864 , 187.6520832949236 , 0
182.0609650613059 , 183.73198092241063 , 187.9945333594039 , 0
184.86188377028662 , 187.9945333594039 , 190.89134180319155 , 0
185.1957467735468 , 187.6520832949236 , 191.09376153971363 , 0
185.39023978126284 , 191.09376153971363 , 193.92703828870842 , 0
185.644845554801 , 190.89134180319155 , 194.55623281897593 , 0
187.3573223308969 , 193.92703828870842 , 194.85833298108204 , 0
189.12680021992625 , 194.55623281897593 , 195.81206942157766 , 0
189.1688239975898 , 194.85833298108204 , 197.1559039898508 , 0
189.8876344746945 , 195.81206942157766 , 198.67949949699124 , 0
197.1114952762435 , 197.1114952762435 , 198.8747325745715 , 0
193.70648040759272 , 198.67949949699124 , 199.20826211761351 , 0
191.9209103800727 , 197.1559039898508 , 200.2552723145784 , 0
196.0845565392306 , 199.20826211761351 , 201.77027665919218 , 0
198.96124824666475 , 198.96124824666475 , 202.3618925329109 , 0
196.50103693158414 , 201.77027665919218 , 203.24154208293248 , 0
195.92587119969997 , 200.2552723145784 , 203.91313087399575 , 0
196.94842268143015 , 203.24154208293248 , 205.43752998218577 , 0
196.2750229011421 , 203.91313087399575 , 206.88703874209608 , 0
199.13181943511034 , 202.3618925329109 , 206.92056485203221 , 0
198.7561632720245 , 205.43752998218577 , 207.75459880057934 , 0
200.20155383182924 , 206.92056485203221 , 209.18180005533372 , 0
196.50536771833598 , 206.88703874209608 , 209.65958675734595 , 0
203.38301638068884 , 207.75459880057934 , 210.43870137815517 , 0
198.67202831695042 , 209.65958675734595 , 211.87480129555462 , 0
200.50968523533774 , 209.18180005533372 , 212.0305507499755 , 0
201.50745788448017 , 211.87480129555462 , 212.69449973174937 , 0
210.06144428897915 , 212.69449973174937 , 214.20683188860932 , 0
200.87079014613784 , 212.0305507499755 , 214.8717436520399 , 0
211.35875992443215 , 214.20683188860932 , 217.242156157495 , 0
209.9378300762495 , 214.8717436520399 , 217.65147185163792 , 0
215.8381674223756 , 215.8381674223756 , 219.51812943432188 , 0
210.40473004043696 , 217.65147185163792 , 220.75738246607753 , 0
211.57690053667247 , 220.75738246607753 , 223.1265788657237 , 0
216.63363824432352 , 219.51812943432188 , 223.44093388320826 , 0
219.5390625313472 , 223.44093388320826 , 224.01221760046036 , 0
223.26341914394135 , 223.26341914394135 , 225.4512383835571 , 0
218.17353699457826 , 223.1265788657237 , 226.42140205452682 , 0
223.37483005597514 , 225.4512383835571 , 226.55921760789215 , 0
219.67760025836628 , 224.01221760046036 , 227.12765400239965 , 0
225.26552886714137 , 226.55921760789215 , 230.04865009208368 , 0
225.03830744264832 , 227.12765400239965 , 231.00749269247459 , 0
227.38987521369626 , 231.00749269247459 , 232.33615449240034 , 0
225.80916057727552 , 230.04865009208368 , 234.7948076928847 , 0
229.07903820252267 , 232.33615449240034 , 235.30773974336762 , 0
227.7015366025375 , 234.7948076928847 , 237.9823031928967 , 0
232.39432344880282 , 235.30773974336762 , 238.4730437852426 , 0
230.4429642725883 , 237.9823031928967 , 241.44526243020738 , 0
232.54849525609833 , 238.4730437852426 , 243.18675228469414 , 0
230.7241428843602 , 241.44526243020738 , 243.92482729983556 , 0
237.11724590484155 , 243.92482729983556 , 245.30435429287172 , 0
244.40307944075636 , 244.40307944075636 , 247.62131023141134 , 0
232.89904073495202 , 243.18675228469414 , 247.71630096169758 , 0
244.5242716777394 , 247.62131023141134 , 247.7316041630652 , 0
239.02436166235123 , 245.30435429287172 , 248.12476173448593 , 0
245.74241781089157 , 247.7316041630652 , 249.23200047940426 , 0
240.69649173245764 , 248.12476173448593 , 249.9878897135369 , 0
237.50497267835811 , 247.71630096169758 , 249.99245391444862 , 0
246.4034168708231 , 249.23200047940426 , 251.6811976304668 , 0
247.47934494592522 , 251.6811976304668 , 252.7581365827727 , 0
239.57752745806454 , 249.99245391444862 , 253.226318103542 , 0
241.89725491971464 , 249.9878897135369 , 253.78591268740652 , 0
242.81962878602806 , 253.226318103542 , 254.56229205756648 , 0
243.87042864354132 , 254.56229205756648 , 256.49473103170374 , 0
244.29684665259597 , 253.78591268740652 , 256.758793442061 , 0
249.91226347538768 , 252.7581365827727 , 256.8141115369062 , 0
252.42831491405684 , 256.8141115369062 , 258.2120786121252 , 0
251.42041154447242 , 256.758793442061 , 258.5840122771272 , 0
252.81504074046777 , 258.2120786121252 , 259.63577474644876 , 0
253.4987343873739 , 256.49473103170374 , 260.30672899029935 , 0
255.9991390839836 , 260.30672899029935 , 261.8854553419523 , 0
253.70879202694903 , 259.63577474644876 , 262.44182039547434 , 0
254.57812720801618 , 258.5840122771272 , 262.905319895391 , 0
256.426356901301 , 261.8854553419523 , 263.46097555279334 , 0
256.0518468860425 , 262.905319895391 , 265.7581192422551 , 0
256.4268407285587 , 262.44182039547434 , 266.6661300664969 , 0
261.8073382766848 , 263.46097555279334 , 267.9453713965423 , 0
259.60596127641594 , 266.6661300664969 , 268.76511115659713 , 0
258.02720055070097 , 265.7581192422551 , 269.5935268161181 , 0
262.6087799467578 , 267.9453713965423 , 272.043606976916 , 0
259.74388858226297 , 268.76511115659713 , 272.3480005266168 , 0
261.84199805393473 , 269.5935268161181 , 272.4152665288474 , 0
270.83011760175515 , 270.83011760175515 , 273.81394043131945 , 0
264.2217721164507 , 272.4152665288474 , 274.1635690004559 , 0
262.9244799273654 , 272.3480005266168 , 274.9719799855056 , 0
263.5361008675034 , 272.043606976916 , 275.5521311736936 , 0
266.06929849369465 , 274.1635690004559 , 276.33613095558036 , 0
271.5534058291909 , 273.81394043131945 , 276.9620515630462 , 0
266.83477504480794 , 276.33613095558036 , 278.0775408854473 , 0
265.214176837405 , 275.5521311736936 , 279.0741850749924 , 0
273.60864180179203 , 276.9620515630462 , 279.88226013741115 , 0
265.55525751239014 , 274.9719799855056 , 280.3637735553633 , 0
269.14368014536535 , 279.0741850749924 , 282.04610092500207 , 0
274.0936237292087 , 279.88226013741115 , 282.9373503861547 , 0
269.79447643113843 , 278.0775408854473 , 283.0303903878901 , 0
266.7913063676815 , 280.3637735553633 , 283.5296021542603 , 0
270.2993374196667 , 282.04610092500207 , 283.9417646078874 , 0
276.90058177026987 , 283.0303903878901 , 285.10603809584427 , 0
277.3386497298385 , 282.9373503861547 , 285.2380174726118 , 0
277.7828592512084 , 285.2380174726118 , 286.95953301811596 , 0
278.9987403556792 , 285.10603809584427 , 287.26110756914795 , 0
285.2863025687548 , 285.2863025687548 , 287.63021867409947 , 0
269.72826714425946 , 283.5296021542603 , 288.01449279875357 , 0
285.3830731609548 , 287.63021867409947 , 289.6410109046991 , 0
287.6522692377558 , 289.6410109046991 , 292.7118540483868 , 0
286.54780092938915 , 287.26110756914795 , 293.25604131730006 , 0
289.22019232637837 , 293.25604131730006 , 293.8659158982497 , 0
290.3166270145701 , 292.7118540483868 , 294.02209330360324 , 0
291.5947119667347 , 293.8659158982497 , 295.3354379363746 , 0
293.45324391963214 , 295.3354379363746 , 297.7613334275959 , 0
292.6630481808187 , 294.02209330360324 , 298.2729658738597 , 0
294.45644509821193 , 297.7613334275959 , 299.235618354934 , 0
292.8435530492979 , 298.2729658738597 , 301.3752089786449 , 0
295.11453106123736 , 299.235618354934 , 301.5303899123071 , 0
294.81316437233727 , 301.3752089786449 , 304.35856382351284 , 0
295.40736715961094 , 301.5303899123071 , 305.2358514587973 , 0
295.5497643653597 , 304.35856382351284 , 307.1021191844862 , 0
298.20750670978384 , 305.2358514587973 , 308.01791124412784 , 0
300.39369649399544 , 308.01791124412784 , 308.95550865320337 , 0
298.29783721246525 , 307.1021191844862 , 310.7978907859275 , 0
300.60242981573015 , 308.95550865320337 , 311.7190385533025 , 0
301.8452553443988 , 310.7978907859275 , 312.9391374733463 , 0
305.2846779250512 , 311.7190385533025 , 314.1503630657497 , 0
305.3119393663229 , 312.9391374733463 , 315.7506833550735 , 0
306.65111314071964 , 314.1503630657497 , 316.4480596437407 , 0
307.8379832053315 , 315.7506833550735 , 317.5426666724627 , 0
311.7686157195801 , 316.4480596437407 , 318.4000542139158 , 0
313.0970901727956 , 317.5426666724627 , 320.3945945363433 , 0
312.2013874679548 , 318.4000542139158 , 321.5643588913464 , 0
313.3253687606951 , 320.3945945363433 , 322.33253579983494 , 0
313.7483092120349 , 321.5643588913464 , 323.97770626670797 , 0
318.89032301660313 , 322.33253579983494 , 326.26135568227403 , 0
318.67027789449486 , 323.97770626670797 , 328.02692600078774 , 0
321.1035197425789 , 326.26135568227403 , 328.6832383513561 , 0
320.1167074043753 , 328.02692600078774 , 329.1783897573837 , 0
327.19940000009683 , 327.19940000009683 , 330.2011558548142 , 0
322.12623560753417 , 329.1783897573837 , 332.7997422606892 , 0
323.4916599433996 , 328.6832383513561 , 333.399795717951 , 0
323.57727501772314 , 333.399795717951 , 335.02806255597056 , 0
326.3787402199797 , 335.02806255597056 , 336.28011731833396 , 0
324.3736733289486 , 332.7997422606892 , 336.69857502227404 , 0
326.86334807914704 , 336.28011731833396 , 338.6565366926124 , 0
324.45229783360173 , 336.69857502227404 , 338.8828527754795 , 0
335.93915648915714 , 335.93915648915714 , 340.79302648927336 , 0
328.3670598585762 , 338.8828527754795 , 341.4015972338462 , 0
331.88111772575763 , 338.6565366926124 , 341.5398271969165 , 0
343.25112247897465 , 343.25112247897465 , 344.9760874971906 , 0
329.4692476426249 , 341.4015972338462 , 345.14452479005627 , 0
333.8651527020369 , 341.5398271969165 , 345.6078055927749 , 0
343.3041550898379 , 344.9760874971906 , 345.9783909530391 , 0
333.72667429129206 , 345.14452479005627 , 347.3563055255997 , 0
335.5201899422715 , 345.6078055927749 , 347.80648199804125 , 0
336.89601146711993 , 347.3563055255997 , 349.4917583584547 , 0
339.3716744609287 , 347.80648199804125 , 352.3350718163696 , 0
339.74661859001577 , 349.4917583584547 , 352.8340427913842 , 0
350.5036188112355 , 350.5036188112355 , 353.4794450738408 , 0
351.66999708480665 , 353.4794450738408 , 356.09979143261586 , 0
340.03586605372465 , 352.3350718163696 , 356.19473918153875 , 0
342.2251776447783 , 352.8340427913842 , 356.7120233212727 , 0
346.2934135530076 , 356.7120233212727 , 357.31366560772267 , 0
342.27789174258913 , 356.19473918153875 , 359.0481667736037 , 0
347.9609452166856 , 357.31366560772267 , 359.8278054248399 , 0
347.84768950099107 , 359.0481667736037 , 360.82841594085187 , 0
360.4592436928552 , 360.4592436928552 , 362.91263690135156 , 0
350.4311597642317 , 360.82841594085187 , 362.95652992972464 , 0
349.78592819280436 , 359.8278054248399 , 363.6204772625682 , 0
360.4726722186967 , 362.91263690135156 , 364.67660855450725 , 0
354.266873687035 , 363.6204772625682 , 365.11880209126457 , 0
360.8210528165031 , 364.67660855450725 , 367.3738478239902 , 0
357.96739653357895 , 365.11880209126457 , 367.8128837707462 , 0
355.69752834269093 , 362.95652992972464 , 367.851652768358 , 0
358.4104818568234 , 367.8128837707462 , 369.5928224598517 , 0
359.97172681792 , 367.851652768358 , 369.9884529047826 , 0
361.9373820834252 , 367.3738478239902 , 371.02752579657744 , 0
361.94285526014716 , 371.02752579657744 , 373.22276645676027 , 0
360.4592270428283 , 369.9884529047826 , 373.55345987280043 , 0
360.1125742916002 , 369.5928224598517 , 373.5728926452115 , 0
367.2360428212977 , 373.5728926452115 , 375.31844650046577 , 0
363.5466090479301 , 373.55345987280043 , 375.74352724429355 , 0
370.96824313013855 , 375.31844650046577 , 376.80933150221017 , 0
374.06428025145715 , 376.80933150221017 , 377.7024471864808 , 0
364.1902577175272 , 373.22276645676027 , 377.9879906763844 , 0
372.93079960242505 , 377.9879906763844 , 379.7706110560563 , 0
372.959599562205 , 375.74352724429355 , 379.9219623243584 , 0
374.5182384448183 , 379.9219623243584 , 381.72331025264117 , 0
373.01466593491335 , 379.7706110560563 , 384.26698992779194 , 0
377.3793228371301 , 381.72331025264117 , 385.3564819507859 , 0
377.8437333387694 , 385.3564819507859 , 388.15826599471245 , 0
377.55601331537895 , 384.26698992779194 , 388.64765202493226 , 0
378.8656481473009 , 388.64765202493226 , 388.8177259216839 , 0
386.7061660592744 , 386.7061660592744 , 389.4123572744204 , 0
381.7672145321129 , 388.15826599471245 , 390.91525048311746 , 0
389.4294104020385 , 389.4294104020385 , 390.9649105964955 , 0
390.30112138402666 , 390.9649105964955 , 393.35359716650544 , 0
379.5376184256031 , 388.8177259216839 , 393.81901221115425 , 0
382.4858997808158 , 390.91525048311746 , 393.9709423605918 , 0
390.9454757524091 , 393.35359716650544 , 394.54267668905163 , 0
383.4025656337407 , 393.81901221115425 , 396.0504407168033 , 0
393.00508318318634 , 393.00508318318634 , 396.49703256063594 , 0
384.2652075438457 , 393.9709423605918 , 398.2005119178376 , 0
395.97846902223284 , 396.49703256063594 , 399.3486033292424 , 0
391.2067341312732 , 394.54267668905163 , 399.61952048847957 , 0
384.27819721893127 , 396.0504407168033 , 399.6878433986009 , 0
397.3254089949102 , 397.3254089949102 , 399.8623938657993 , 0
386.1179229138591 , 398.2005119178376 , 400.20708617626224 , 0
391.31360128206416 , 399.61952048847957 , 401.4370917871281 , 0
396.1003355347224 , 399.3486033292424 , 401.5034038981287 , 0
396.1092782166205 , 401.5034038981287 , 403.06488357097356 , 0
388.373537621282 , 400.20708617626224 , 403.62989307083905 , 0
388.66830594929326 , 399.6878433986009 , 404.02411154950545 , 0
397.7646579228565 , 399.8623938657993 , 404.04050495297025 , 0
388.9067752383889 , 404.02411154950545 , 404.0407782161721 , 0
391.86709022224466 , 401.4370917871281 , 404.4527013002628 , 0
396.3683359896686 , 403.06488357097356 , 405.6055258066415 , 0
398.87988496151377 , 404.04050495297025 , 405.9412745533671 , 0
394.41349562050686 , 404.0407782161721 , 405.94376596426895 , 0
392.31761568606737 , 403.62989307083905 , 406.4703528602229 , 0
397.0640788819664 , 405.94376596426895 , 407.1713977259221 , 0
396.7530890726797 , 405.6055258066415 , 408.0481997873534 , 0
395.1048022196022 , 404.4527013002628 , 408.06155337397644 , 0
395.4264431229782 , 406.4703528602229 , 409.1192536565028 , 0
395.4135778025633 , 408.06155337397644 , 409.235776152467 , 0
398.9300963115995 , 405.9412745533671 , 409.3275538188018 , 0
405.3455459388372 , 407.1713977259221 , 409.53537447479783 , 0
403.76462034460593 , 409.1192536565028 , 410.90514809403123 , 0
407.0807869547305 , 409.53537447479783 , 411.07546944245 , 0
401.4892416826275 , 409.235776152467 , 411.5501349783958 , 0
403.0654252703784 , 408.0481997873534 , 411.7469193142959 , 0
400.0810104489759 , 409.3275538188018 , 412.38015904947736 , 0
407.26111444817633 , 411.07546944245 , 412.50793645452734 , 0
409.76726971828003 , 412.50793645452734 , 412.524603121194 , 0
403.45903594515136 , 411.7469193142959 , 413.4108542623289 , 0
408.30809706959457 , 410.90514809403123 , 414.066492543414 , 0
408.19658885192035 , 413.4108542623289 , 414.17225092728523 , 0
406.4884771039975 , 412.38015904947736 , 414.21855842087405 , 0
411.33382824168314 , 412.524603121194 , 414.48611234934776 , 0
408.27092351210143 , 411.5501349783958 , 416.20279253805575 , 0
409.6190514094988 , 414.21855842087405 , 416.6515368635646 , 0
414.86676331699755 , 414.86676331699755 , 417.05325438601466 , 0
412.21597666175103 , 414.17225092728523 , 417.512845552268 , 0
410.83712801172084 , 416.20279253805575 , 419.274849507567 , 0
415.3682213825015 , 417.05325438601466 , 421.44605726365364 , 0
417.17398882843423 , 421.44605726365364 , 422.9491199597922 , 0
416.45219576605746 , 419.274849507567 , 423.1166702399096 , 0
421.9475157717446 , 422.9491199597922 , 426.2527274518364 , 0
418.27708774602854 , 423.1166702399096 , 427.7853536332247 , 0
422.082393723672 , 427.7853536332247 , 430.115505336346 , 0
422.4770631508514 , 426.2527274518364 , 430.7320605327796 , 0
425.2418834516114 , 430.115505336346 , 431.5247948398617 , 0
428.0659716249484 , 431.5247948398617 , 432.8881671636463 , 0
423.109607543368 , 430.7320605327796 , 434.79896096741845 , 0
429.013474332925 , 432.8881671636463 , 435.67394342464627 , 0
